seq_name	batch	sample.x	batch_number	read	lane	plate	sample_name	well	sample.y	number	genotype	experiment	barcode	X	Y	X_Y	well_no	dh_genotype
batch_1/18048FL-06-02-82_S178_L002_R1_001	batch_1	178	82	1	2	7	18048FL-06-02-82_S178_L002	G10	BG_WD_0712_714	714	511EB00089	WD_0712	ILLSINHA74	61	22	61_22	82	EB.09S.H.00116
batch_1/18048FL-06-02-82_S178_L002_R2_001	batch_1	178	82	2	2	7	18048FL-06-02-82_S178_L002	G10	BG_WD_0712_714	714	511EB00089	WD_0712	ILLSINHA74	61	22	61_22	82	EB.09S.H.00116
batch_1/18048FL-06-02-83_S179_L002_R1_001	batch_1	179	83	1	2	7	18048FL-06-02-83_S179_L002	G11	BG_WD_0712_487	487	511EB00347	WD_0712	ILLSINHA82	62	10	62_10	83	EB.09S.H.00488
batch_1/18048FL-06-02-83_S179_L002_R2_001	batch_1	179	83	2	2	7	18048FL-06-02-83_S179_L002	G11	BG_WD_0712_487	487	511EB00347	WD_0712	ILLSINHA82	62	10	62_10	83	EB.09S.H.00488
batch_1/18048FL-06-02-84_S180_L002_R1_001	batch_1	180	84	1	2	7	18048FL-06-02-84_S180_L002	G12	BG_WD_0712_716	716	511EB00327	WD_0712	ILLSINHA90	63	22	63_22	84	EB.09S.H.00460
batch_1/18048FL-06-02-84_S180_L002_R2_001	batch_1	180	84	2	2	7	18048FL-06-02-84_S180_L002	G12	BG_WD_0712_716	716	511EB00327	WD_0712	ILLSINHA90	63	22	63_22	84	EB.09S.H.00460
batch_1/18048FL-06-02-85_S181_L002_R1_001	batch_1	181	85	1	2	7	18048FL-06-02-85_S181_L002	H1	BG_WD_0712_629	629	511EB00238	WD_0712	ILLSINHA1	52	18	52_18	85	EB.09S.H.00328
batch_1/18048FL-06-02-85_S181_L002_R2_001	batch_1	181	85	2	2	7	18048FL-06-02-85_S181_L002	H1	BG_WD_0712_629	629	511EB00238	WD_0712	ILLSINHA1	52	18	52_18	85	EB.09S.H.00328
batch_1/18048FL-06-02-86_S182_L002_R1_001	batch_1	182	86	1	2	7	18048FL-06-02-86_S182_L002	H2	BG_WD_0712_694	694	9LG30444	WD_0712	ILLSINHA9	53	7	53_7	86	
batch_1/18048FL-06-02-86_S182_L002_R2_001	batch_1	182	86	2	2	7	18048FL-06-02-86_S182_L002	H2	BG_WD_0712_694	694	9LG30444	WD_0712	ILLSINHA9	53	7	53_7	86	
batch_1/18048FL-06-02-87_S183_L002_R1_001	batch_1	183	87	1	2	7	18048FL-06-02-87_S183_L002	H3	BG_WD_0712_461	461	511EB00085	WD_0712	ILLSINHA17	65	9	65_9	87	EB.09S.H.00111
batch_1/18048FL-06-02-87_S183_L002_R2_001	batch_1	183	87	2	2	7	18048FL-06-02-87_S183_L002	H3	BG_WD_0712_461	461	511EB00085	WD_0712	ILLSINHA17	65	9	65_9	87	EB.09S.H.00111
batch_1/18048FL-06-02-88_S184_L002_R1_001	batch_1	184	88	1	2	7	18048FL-06-02-88_S184_L002	H4	BG_WD_0712_390	390	511EB00272	WD_0712	ILLSINHA25	60	5	60_5	88	EB.09S.H.00382
batch_1/18048FL-06-02-88_S184_L002_R2_001	batch_1	184	88	2	2	7	18048FL-06-02-88_S184_L002	H4	BG_WD_0712_390	390	511EB00272	WD_0712	ILLSINHA25	60	5	60_5	88	EB.09S.H.00382
batch_1/18048FL-06-02-89_S185_L002_R1_001	batch_1	185	89	1	2	7	18048FL-06-02-89_S185_L002	H5	BG_WD_0712_591	591	511EB00386	WD_0712	ILLSINHA33	52	16	52_16	89	EB.10H.H.00025
batch_1/18048FL-06-02-89_S185_L002_R2_001	batch_1	185	89	2	2	7	18048FL-06-02-89_S185_L002	H5	BG_WD_0712_591	591	511EB00386	WD_0712	ILLSINHA33	52	16	52_16	89	EB.10H.H.00025
batch_1/18048FL-06-02-90_S186_L002_R1_001	batch_1	186	90	1	2	7	18048FL-06-02-90_S186_L002	H6	BG_WD_0712_676	676	511EB00357	WD_0712	ILLSINHA41	61	20	61_20	90	EB.09S.H.00506
batch_1/18048FL-06-02-90_S186_L002_R2_001	batch_1	186	90	2	2	7	18048FL-06-02-90_S186_L002	H6	BG_WD_0712_676	676	511EB00357	WD_0712	ILLSINHA41	61	20	61_20	90	EB.09S.H.00506
batch_1/18048FL-06-02-91_S187_L002_R1_001	batch_1	187	91	1	2	7	18048FL-06-02-91_S187_L002	H7	BG_WD_0712_585	585	511EB00351	WD_0712	ILLSINHA49	55	15	55_15	91	EB.09S.H.00496
batch_1/18048FL-06-02-91_S187_L002_R2_001	batch_1	187	91	2	2	7	18048FL-06-02-91_S187_L002	H7	BG_WD_0712_585	585	511EB00351	WD_0712	ILLSINHA49	55	15	55_15	91	EB.09S.H.00496
batch_1/18048FL-06-02-92_S188_L002_R1_001	batch_1	188	92	1	2	7	18048FL-06-02-92_S188_L002	H8	BG_WD_0712_367	367	511EB00185	WD_0712	ILLSINHA57	56	4	56_4	92	EB.09S.H.00253
batch_1/18048FL-06-02-92_S188_L002_R2_001	batch_1	188	92	2	2	7	18048FL-06-02-92_S188_L002	H8	BG_WD_0712_367	367	511EB00185	WD_0712	ILLSINHA57	56	4	56_4	92	EB.09S.H.00253
batch_1/18048FL-06-02-93_S189_L002_R1_001	batch_1	189	93	1	2	7	18048FL-06-02-93_S189_L002	H9	BG_WD_0712_392	392	511EB00339	WD_0712	ILLSINHA65	58	5	58_5	93	EB.09S.H.00476
batch_1/18048FL-06-02-93_S189_L002_R2_001	batch_1	189	93	2	2	7	18048FL-06-02-93_S189_L002	H9	BG_WD_0712_392	392	511EB00339	WD_0712	ILLSINHA65	58	5	58_5	93	EB.09S.H.00476
batch_1/18048FL-06-02-94_S190_L002_R1_001	batch_1	190	94	1	2	7	18048FL-06-02-94_S190_L002	H10	BG_WD_0712_525	525	511EB00405	WD_0712	ILLSINHA73	62	12	62_12	94	EB.10H.H.00047
batch_1/18048FL-06-02-94_S190_L002_R2_001	batch_1	190	94	2	2	7	18048FL-06-02-94_S190_L002	H10	BG_WD_0712_525	525	511EB00405	WD_0712	ILLSINHA73	62	12	62_12	94	EB.10H.H.00047
batch_1/18048FL-06-02-95_S191_L002_R1_001	batch_1	191	95	1	2	7	18048FL-06-02-95_S191_L002	H11	BG_WD_0712_607	607	511EB00460	WD_0712	ILLSINHA81	68	16	68_16	95	EB.10H.H.00128
batch_1/18048FL-06-02-95_S191_L002_R2_001	batch_1	191	95	2	2	7	18048FL-06-02-95_S191_L002	H11	BG_WD_0712_607	607	511EB00460	WD_0712	ILLSINHA81	68	16	68_16	95	EB.10H.H.00128
batch_1/18048FL-06-02-96_S192_L002_R1_001	batch_1	192	96	1	2	7	18048FL-06-02-96_S192_L002	H12	BG_WD_0712_437	437	511EB00169	WD_0712	ILLSINHA89	51	7	51_7	96	EB.09S.H.00232
batch_1/18048FL-06-02-96_S192_L002_R2_001	batch_1	192	96	2	2	7	18048FL-06-02-96_S192_L002	H12	BG_WD_0712_437	437	511EB00169	WD_0712	ILLSINHA89	51	7	51_7	96	EB.09S.H.00232
batch_1/18048Fl-06-03-01_S193_L003_R1_001	batch_1	193	1	1	3	8	18048Fl-06-03-01_S193_L003	A1	BG_WD_0712_516	516	511EB00031	WD_0712	ILLSINHA8	53	12	53_12	1	EB.09S.H.00044
batch_1/18048Fl-06-03-01_S193_L003_R2_001	batch_1	193	1	2	3	8	18048Fl-06-03-01_S193_L003	A1	BG_WD_0712_516	516	511EB00031	WD_0712	ILLSINHA8	53	12	53_12	1	EB.09S.H.00044
batch_1/18048Fl-06-03-02_S194_L003_R1_001	batch_1	194	2	1	3	8	18048Fl-06-03-02_S194_L003	A2	BG_WD_0712_405	405	511EB00207	WD_0712	ILLSINHA16	56	6	56_6	2	EB.09S.H.00287
batch_1/18048Fl-06-03-02_S194_L003_R2_001	batch_1	194	2	2	3	8	18048Fl-06-03-02_S194_L003	A2	BG_WD_0712_405	405	511EB00207	WD_0712	ILLSINHA16	56	6	56_6	2	EB.09S.H.00287
batch_1/18048Fl-06-03-03_S195_L003_R1_001	batch_1	195	3	1	3	8	18048Fl-06-03-03_S195_L003	A3	BG_WD_0712_494	494	511EB00432	WD_0712	ILLSINHA24	69	10	69_10	3	EB.10H.H.00079
batch_1/18048Fl-06-03-03_S195_L003_R2_001	batch_1	195	3	2	3	8	18048Fl-06-03-03_S195_L003	A3	BG_WD_0712_494	494	511EB00432	WD_0712	ILLSINHA24	69	10	69_10	3	EB.10H.H.00079
batch_1/18048Fl-06-03-04_S196_L003_R1_001	batch_1	196	4	1	3	8	18048Fl-06-03-04_S196_L003	A4	BG_WD_0712_641	641	511EB00097	WD_0712	ILLSINHA32	64	18	64_18	4	EB.09S.H.00132
batch_1/18048Fl-06-03-04_S196_L003_R2_001	batch_1	196	4	2	3	8	18048Fl-06-03-04_S196_L003	A4	BG_WD_0712_641	641	511EB00097	WD_0712	ILLSINHA32	64	18	64_18	4	EB.09S.H.00132
batch_1/18048Fl-06-03-05_S197_L003_R1_001	batch_1	197	5	1	3	8	18048Fl-06-03-05_S197_L003	A5	BG_WD_0712_538	538	511EB00145	WD_0712	ILLSINHA40	64	13	64_13	5	EB.09S.H.00199
batch_1/18048Fl-06-03-05_S197_L003_R2_001	batch_1	197	5	2	3	8	18048Fl-06-03-05_S197_L003	A5	BG_WD_0712_538	538	511EB00145	WD_0712	ILLSINHA40	64	13	64_13	5	EB.09S.H.00199
batch_1/18048Fl-06-03-06_S198_L003_R1_001	batch_1	198	6	1	3	8	18048Fl-06-03-06_S198_L003	A6	BG_WD_0712_702	702	513EB00013	WD_0712	ILLSINHA48	52	21	52_21	6	EB.09S.H.00128
batch_1/18048Fl-06-03-06_S198_L003_R2_001	batch_1	198	6	2	3	8	18048Fl-06-03-06_S198_L003	A6	BG_WD_0712_702	702	513EB00013	WD_0712	ILLSINHA48	52	21	52_21	6	EB.09S.H.00128
batch_1/18048Fl-06-03-07_S199_L003_R1_001	batch_1	199	7	1	3	8	18048Fl-06-03-07_S199_L003	A7	BG_WD_0712_646	646	511EB00137	WD_0712	ILLSINHA56	69	18	69_18	7	EB.09S.H.00188
batch_1/18048Fl-06-03-07_S199_L003_R2_001	batch_1	199	7	2	3	8	18048Fl-06-03-07_S199_L003	A7	BG_WD_0712_646	646	511EB00137	WD_0712	ILLSINHA56	69	18	69_18	7	EB.09S.H.00188
batch_1/18048Fl-06-03-08_S200_L003_R1_001	batch_1	200	8	1	3	8	18048Fl-06-03-08_S200_L003	A8	BG_WD_0712_586	586	511EB00094	WD_0712	ILLSINHA64	54	15	54_15	8	EB.09S.H.00123
batch_1/18048Fl-06-03-08_S200_L003_R2_001	batch_1	200	8	2	3	8	18048Fl-06-03-08_S200_L003	A8	BG_WD_0712_586	586	511EB00094	WD_0712	ILLSINHA64	54	15	54_15	8	EB.09S.H.00123
batch_1/18048Fl-06-03-09_S201_L003_R1_001	batch_1	201	9	1	3	8	18048Fl-06-03-09_S201_L003	A9	BG_WD_0712_435	435	9LG30444	WD_0712	ILLSINHA72	60	21	60_21	9	
batch_1/18048Fl-06-03-09_S201_L003_R2_001	batch_1	201	9	2	3	8	18048Fl-06-03-09_S201_L003	A9	BG_WD_0712_435	435	9LG30444	WD_0712	ILLSINHA72	60	21	60_21	9	
batch_1/18048Fl-06-03-13_S205_L003_R1_001	batch_1	205	13	1	3	8	18048Fl-06-03-13_S205_L003	B1	BG_WD_0712_403	403	511EB00328	WD_0712	ILLSINHA7	54	6	54_6	13	EB.09S.H.00461
batch_1/18048Fl-06-03-13_S205_L003_R2_001	batch_1	205	13	2	3	8	18048Fl-06-03-13_S205_L003	B1	BG_WD_0712_403	403	511EB00328	WD_0712	ILLSINHA7	54	6	54_6	13	EB.09S.H.00461
batch_1/18048Fl-06-03-14_S206_L003_R1_001	batch_1	206	14	1	3	8	18048Fl-06-03-14_S206_L003	B2	BG_WD_0712_701	701	511EB00422	WD_0712	ILLSINHA15	53	21	53_21	14	EB.10H.H.00066
batch_1/18048Fl-06-03-14_S206_L003_R2_001	batch_1	206	14	2	3	8	18048Fl-06-03-14_S206_L003	B2	BG_WD_0712_701	701	511EB00422	WD_0712	ILLSINHA15	53	21	53_21	14	EB.10H.H.00066
batch_1/18048Fl-06-03-15_S207_L003_R1_001	batch_1	207	15	1	3	8	18048Fl-06-03-15_S207_L003	B3	BG_WD_0712_397	397	511EB00404	WD_0712	ILLSINHA23	53	5	53_5	15	EB.10H.H.00046
batch_1/18048Fl-06-03-15_S207_L003_R2_001	batch_1	207	15	2	3	8	18048Fl-06-03-15_S207_L003	B3	BG_WD_0712_397	397	511EB00404	WD_0712	ILLSINHA23	53	5	53_5	15	EB.10H.H.00046
batch_1/18048Fl-06-03-16_S208_L003_R1_001	batch_1	208	16	1	3	8	18048Fl-06-03-16_S208_L003	B4	BG_WD_0712_419	419	511EB00220	WD_0712	ILLSINHA31	69	7	69_7	16	EB.09S.H.00306
batch_1/18048Fl-06-03-16_S208_L003_R2_001	batch_1	208	16	2	3	8	18048Fl-06-03-16_S208_L003	B4	BG_WD_0712_419	419	511EB00220	WD_0712	ILLSINHA31	69	7	69_7	16	EB.09S.H.00306
batch_1/18048Fl-06-03-17_S209_L003_R1_001	batch_1	209	17	1	3	8	18048Fl-06-03-17_S209_L003	B5	BG_WD_0712_445	445	511EB00469	WD_0712	ILLSINHA39	58	8	58_8	17	EB.10H.H.00144
batch_1/18048Fl-06-03-17_S209_L003_R2_001	batch_1	209	17	2	3	8	18048Fl-06-03-17_S209_L003	B5	BG_WD_0712_445	445	511EB00469	WD_0712	ILLSINHA39	58	8	58_8	17	EB.10H.H.00144
batch_1/18048Fl-06-03-18_S210_L003_R1_001	batch_1	210	18	1	3	8	18048Fl-06-03-18_S210_L003	B6	BG_WD_0712_719	719	511EB00149	WD_0712	ILLSINHA47	66	22	66_22	18	EB.09S.H.00205
batch_1/18048Fl-06-03-18_S210_L003_R2_001	batch_1	210	18	2	3	8	18048Fl-06-03-18_S210_L003	B6	BG_WD_0712_719	719	511EB00149	WD_0712	ILLSINHA47	66	22	66_22	18	EB.09S.H.00205
batch_1/18048Fl-06-03-19_S211_L003_R1_001	batch_1	211	19	1	3	8	18048Fl-06-03-19_S211_L003	B7	BG_WD_0712_653	653	9LG30315	WD_0712	ILLSINHA55	68	22	68_22	19	
batch_1/18048Fl-06-03-19_S211_L003_R2_001	batch_1	211	19	2	3	8	18048Fl-06-03-19_S211_L003	B7	BG_WD_0712_653	653	9LG30315	WD_0712	ILLSINHA55	68	22	68_22	19	
batch_1/18048Fl-06-03-20_S212_L003_R1_001	batch_1	212	20	1	3	8	18048Fl-06-03-20_S212_L003	B8	BG_WD_0712_509	509	511EB00335	WD_0712	ILLSINHA63	55	11	55_11	20	EB.09S.H.00471
batch_1/18048Fl-06-03-20_S212_L003_R2_001	batch_1	212	20	2	3	8	18048Fl-06-03-20_S212_L003	B8	BG_WD_0712_509	509	511EB00335	WD_0712	ILLSINHA63	55	11	55_11	20	EB.09S.H.00471
batch_1/18048Fl-06-03-21_S213_L003_R1_001	batch_1	213	21	1	3	8	18048Fl-06-03-21_S213_L003	B9	BG_WD_0712_684	684	511EB00056	WD_0712	ILLSINHA71	69	20	69_20	21	EB.09S.H.00076
batch_1/18048Fl-06-03-21_S213_L003_R2_001	batch_1	213	21	2	3	8	18048Fl-06-03-21_S213_L003	B9	BG_WD_0712_684	684	511EB00056	WD_0712	ILLSINHA71	69	20	69_20	21	EB.09S.H.00076
batch_1/18048Fl-06-03-25_S217_L003_R1_001	batch_1	217	25	1	3	8	18048Fl-06-03-25_S217_L003	C1	BG_WD_0712_441	441	511EB00444	WD_0712	ILLSINHA6	54	8	54_8	25	EB.10H.H.00099
batch_1/18048Fl-06-03-25_S217_L003_R2_001	batch_1	217	25	2	3	8	18048Fl-06-03-25_S217_L003	C1	BG_WD_0712_441	441	511EB00444	WD_0712	ILLSINHA6	54	8	54_8	25	EB.10H.H.00099
batch_1/18048Fl-06-03-26_S218_L003_R1_001	batch_1	218	26	1	3	8	18048Fl-06-03-26_S218_L003	C2	BG_WD_0712_675	675	511EB00369	WD_0712	ILLSINHA14	60	20	60_20	26	EB.09S.H.00523
batch_1/18048Fl-06-03-26_S218_L003_R2_001	batch_1	218	26	2	3	8	18048Fl-06-03-26_S218_L003	C2	BG_WD_0712_675	675	511EB00369	WD_0712	ILLSINHA14	60	20	60_20	26	EB.09S.H.00523
batch_1/18048Fl-06-03-27_S219_L003_R1_001	batch_1	219	27	1	3	8	18048Fl-06-03-27_S219_L003	C3	BG_WD_0712_699	699	511EB00344	WD_0712	ILLSINHA22	55	21	55_21	27	EB.09S.H.00482
batch_1/18048Fl-06-03-27_S219_L003_R2_001	batch_1	219	27	2	3	8	18048Fl-06-03-27_S219_L003	C3	BG_WD_0712_699	699	511EB00344	WD_0712	ILLSINHA22	55	21	55_21	27	EB.09S.H.00482
batch_1/18048Fl-06-03-28_S220_L003_R1_001	batch_1	220	28	1	3	8	18048Fl-06-03-28_S220_L003	C4	BG_WD_0712_536	536	511EB00078	WD_0712	ILLSINHA30	66	13	66_13	28	EB.09S.H.00101
batch_1/18048Fl-06-03-28_S220_L003_R2_001	batch_1	220	28	2	3	8	18048Fl-06-03-28_S220_L003	C4	BG_WD_0712_536	536	511EB00078	WD_0712	ILLSINHA30	66	13	66_13	28	EB.09S.H.00101
batch_1/18048Fl-06-03-29_S221_L003_R1_001	batch_1	221	29	1	3	8	18048Fl-06-03-29_S221_L003	C5	BG_WD_0712_363	363	511EB00208	WD_0712	ILLSINHA38	52	4	52_4	29	EB.09S.H.00290
batch_1/18048Fl-06-03-29_S221_L003_R2_001	batch_1	221	29	2	3	8	18048Fl-06-03-29_S221_L003	C5	BG_WD_0712_363	363	511EB00208	WD_0712	ILLSINHA38	52	4	52_4	29	EB.09S.H.00290
batch_1/18048Fl-06-03-30_S222_L003_R1_001	batch_1	222	30	1	3	8	18048Fl-06-03-30_S222_L003	C6	BG_WD_0712_580	580	511EB00163	WD_0712	ILLSINHA46	60	15	60_15	30	EB.09S.H.00223
batch_1/18048Fl-06-03-30_S222_L003_R2_001	batch_1	222	30	2	3	8	18048Fl-06-03-30_S222_L003	C6	BG_WD_0712_580	580	511EB00163	WD_0712	ILLSINHA46	60	15	60_15	30	EB.09S.H.00223
batch_1/18048Fl-06-03-31_S223_L003_R1_001	batch_1	223	31	1	3	8	18048Fl-06-03-31_S223_L003	C7	BG_WD_0712_430	430	511EB00253	WD_0712	ILLSINHA54	58	7	58_7	31	EB.09S.H.00356
batch_1/18048Fl-06-03-31_S223_L003_R2_001	batch_1	223	31	2	3	8	18048Fl-06-03-31_S223_L003	C7	BG_WD_0712_430	430	511EB00253	WD_0712	ILLSINHA54	58	7	58_7	31	EB.09S.H.00356
batch_1/18048Fl-06-03-32_S224_L003_R1_001	batch_1	224	32	1	3	8	18048Fl-06-03-32_S224_L003	C8	BG_WD_0712_434	434	511EB00037	WD_0712	ILLSINHA62	54	7	54_7	32	EB.09S.H.00052
batch_1/18048Fl-06-03-32_S224_L003_R2_001	batch_1	224	32	2	3	8	18048Fl-06-03-32_S224_L003	C8	BG_WD_0712_434	434	511EB00037	WD_0712	ILLSINHA62	54	7	54_7	32	EB.09S.H.00052
batch_1/18048Fl-06-03-33_S225_L003_R1_001	batch_1	225	33	1	3	8	18048Fl-06-03-33_S225_L003	C9	BG_WD_0712_608	608	511EB00236	WD_0712	ILLSINHA70	69	16	69_16	33	EB.09S.H.00325
batch_1/18048Fl-06-03-33_S225_L003_R2_001	batch_1	225	33	2	3	8	18048Fl-06-03-33_S225_L003	C9	BG_WD_0712_608	608	511EB00236	WD_0712	ILLSINHA70	69	16	69_16	33	EB.09S.H.00325
batch_1/18048Fl-06-03-37_S229_L003_R1_001	batch_1	229	37	1	3	8	18048Fl-06-03-37_S229_L003	D1	BG_WD_0712_557	557	511EB00259	WD_0712	ILLSINHA5	56	14	56_14	37	EB.09S.H.00362
batch_1/18048Fl-06-03-37_S229_L003_R2_001	batch_1	229	37	2	3	8	18048Fl-06-03-37_S229_L003	D1	BG_WD_0712_557	557	511EB00259	WD_0712	ILLSINHA5	56	14	56_14	37	EB.09S.H.00362
batch_1/18048Fl-06-03-38_S230_L003_R1_001	batch_1	230	38	1	3	8	18048Fl-06-03-38_S230_L003	D2	BG_WD_0712_578	578	511EB00420	WD_0712	ILLSINHA13	62	15	62_15	38	EB.10H.H.00063
batch_1/18048Fl-06-03-38_S230_L003_R2_001	batch_1	230	38	2	3	8	18048Fl-06-03-38_S230_L003	D2	BG_WD_0712_578	578	511EB00420	WD_0712	ILLSINHA13	62	15	62_15	38	EB.10H.H.00063
batch_1/18048Fl-06-03-39_S231_L003_R1_001	batch_1	231	39	1	3	8	18048Fl-06-03-39_S231_L003	D3	BG_WD_0712_707	707	511EB00455	WD_0712	ILLSINHA21	54	22	54_22	39	EB.10H.H.00117
batch_1/18048Fl-06-03-39_S231_L003_R2_001	batch_1	231	39	2	3	8	18048Fl-06-03-39_S231_L003	D3	BG_WD_0712_707	707	511EB00455	WD_0712	ILLSINHA21	54	22	54_22	39	EB.10H.H.00117
batch_1/18048Fl-06-03-40_S232_L003_R1_001	batch_1	232	40	1	3	8	18048Fl-06-03-40_S232_L003	D4	BG_WD_0712_603	603	511EB00178	WD_0712	ILLSINHA29	64	16	64_16	40	EB.09S.H.00243
batch_1/18048Fl-06-03-40_S232_L003_R2_001	batch_1	232	40	2	3	8	18048Fl-06-03-40_S232_L003	D4	BG_WD_0712_603	603	511EB00178	WD_0712	ILLSINHA29	64	16	64_16	40	EB.09S.H.00243
batch_1/18048Fl-06-03-41_S233_L003_R1_001	batch_1	233	41	1	3	8	18048Fl-06-03-41_S233_L003	D5	BG_WD_0712_401	401	511EB00385	WD_0712	ILLSINHA37	52	6	52_6	41	EB.10H.H.00024
batch_1/18048Fl-06-03-41_S233_L003_R2_001	batch_1	233	41	2	3	8	18048Fl-06-03-41_S233_L003	D5	BG_WD_0712_401	401	511EB00385	WD_0712	ILLSINHA37	52	6	52_6	41	EB.10H.H.00024
batch_1/18048Fl-06-03-42_S234_L003_R1_001	batch_1	234	42	1	3	8	18048Fl-06-03-42_S234_L003	D6	BG_WD_0712_414	414	511EB00412	WD_0712	ILLSINHA45	65	6	65_6	42	EB.10H.H.00055
batch_1/18048Fl-06-03-42_S234_L003_R2_001	batch_1	234	42	2	3	8	18048Fl-06-03-42_S234_L003	D6	BG_WD_0712_414	414	511EB00412	WD_0712	ILLSINHA45	65	6	65_6	42	EB.10H.H.00055
batch_1/18048Fl-06-03-43_S235_L003_R1_001	batch_1	235	43	1	3	8	18048Fl-06-03-43_S235_L003	D7	BG_WD_0712_722	722	511EB00190	WD_0712	ILLSINHA53	69	22	69_22	43	EB.09S.H.00258
batch_1/18048Fl-06-03-43_S235_L003_R2_001	batch_1	235	43	2	3	8	18048Fl-06-03-43_S235_L003	D7	BG_WD_0712_722	722	511EB00190	WD_0712	ILLSINHA53	69	22	69_22	43	EB.09S.H.00258
batch_1/18048Fl-06-03-44_S236_L003_R1_001	batch_1	236	44	1	3	8	18048Fl-06-03-44_S236_L003	D8	BG_WD_0712_549	549	511EB00448	WD_0712	ILLSINHA61	53	13	53_13	44	EB.10H.H.00106
batch_1/18048Fl-06-03-44_S236_L003_R2_001	batch_1	236	44	2	3	8	18048Fl-06-03-44_S236_L003	D8	BG_WD_0712_549	549	511EB00448	WD_0712	ILLSINHA61	53	13	53_13	44	EB.10H.H.00106
batch_1/18048Fl-06-03-45_S237_L003_R1_001	batch_1	237	45	1	3	8	18048Fl-06-03-45_S237_L003	D9	BG_WD_0712_664	664	511EB00470	WD_0712	ILLSINHA69	52	19	52_19	45	EB.10H.H.00146
batch_1/18048Fl-06-03-45_S237_L003_R2_001	batch_1	237	45	2	3	8	18048Fl-06-03-45_S237_L003	D9	BG_WD_0712_664	664	511EB00470	WD_0712	ILLSINHA69	52	19	52_19	45	EB.10H.H.00146
batch_1/18048Fl-06-03-49_S241_L003_R1_001	batch_1	241	49	1	3	8	18048Fl-06-03-49_S241_L003	E1	BG_WD_0712_433	433	513EB00025	WD_0712	ILLSINHA4	55	7	55_7	49	EB.09S.H.00501
batch_1/18048Fl-06-03-49_S241_L003_R2_001	batch_1	241	49	2	3	8	18048Fl-06-03-49_S241_L003	E1	BG_WD_0712_433	433	513EB00025	WD_0712	ILLSINHA4	55	7	55_7	49	EB.09S.H.00501
batch_1/18048Fl-06-03-50_S242_L003_R1_001	batch_1	242	50	1	3	8	18048Fl-06-03-50_S242_L003	E2	BG_WD_0712_616	616	511EB00349	WD_0712	ILLSINHA12	62	17	62_17	50	EB.09S.H.00493
batch_1/18048Fl-06-03-50_S242_L003_R2_001	batch_1	242	50	2	3	8	18048Fl-06-03-50_S242_L003	E2	BG_WD_0712_616	616	511EB00349	WD_0712	ILLSINHA12	62	17	62_17	50	EB.09S.H.00493
batch_1/18048Fl-06-03-51_S243_L003_R1_001	batch_1	243	51	1	3	8	18048Fl-06-03-51_S243_L003	E3	BG_WD_0712_409	409	511EB00147	WD_0712	ILLSINHA20	60	6	60_6	51	EB.09S.H.00203
batch_1/18048Fl-06-03-51_S243_L003_R2_001	batch_1	243	51	2	3	8	18048Fl-06-03-51_S243_L003	E3	BG_WD_0712_409	409	511EB00147	WD_0712	ILLSINHA20	60	6	60_6	51	EB.09S.H.00203
batch_1/18048Fl-06-03-52_S244_L003_R1_001	batch_1	244	52	1	3	8	18048Fl-06-03-52_S244_L003	E4	BG_WD_0712_484	484	511EB00408	WD_0712	ILLSINHA28	59	10	59_10	52	EB.10H.H.00051
batch_1/18048Fl-06-03-52_S244_L003_R2_001	batch_1	244	52	2	3	8	18048Fl-06-03-52_S244_L003	E4	BG_WD_0712_484	484	511EB00408	WD_0712	ILLSINHA28	59	10	59_10	52	EB.10H.H.00051
batch_1/18048Fl-06-03-53_S245_L003_R1_001	batch_1	245	53	1	3	8	18048Fl-06-03-53_S245_L003	E5	BG_WD_0712_497	497	511EB00177	WD_0712	ILLSINHA36	67	11	67_11	53	EB.09S.H.00242
batch_1/18048Fl-06-03-53_S245_L003_R2_001	batch_1	245	53	2	3	8	18048Fl-06-03-53_S245_L003	E5	BG_WD_0712_497	497	511EB00177	WD_0712	ILLSINHA36	67	11	67_11	53	EB.09S.H.00242
batch_1/18048Fl-06-03-54_S246_L003_R1_001	batch_1	246	54	1	3	8	18048Fl-06-03-54_S246_L003	E6	BG_WD_0712_637	637	511EB00298	WD_0712	ILLSINHA44	60	18	60_18	54	EB.09S.H.00416
batch_1/18048Fl-06-03-54_S246_L003_R2_001	batch_1	246	54	2	3	8	18048Fl-06-03-54_S246_L003	E6	BG_WD_0712_637	637	511EB00298	WD_0712	ILLSINHA44	60	18	60_18	54	EB.09S.H.00416
batch_1/18048Fl-06-03-55_S247_L003_R1_001	batch_1	247	55	1	3	8	18048Fl-06-03-55_S247_L003	E7	BG_WD_0712_589	589	511EB00436	WD_0712	ILLSINHA52	51	15	51_15	55	EB.10H.H.00085
batch_1/18048Fl-06-03-55_S247_L003_R2_001	batch_1	247	55	2	3	8	18048Fl-06-03-55_S247_L003	E7	BG_WD_0712_589	589	511EB00436	WD_0712	ILLSINHA52	51	15	51_15	55	EB.10H.H.00085
batch_1/18048Fl-06-03-56_S248_L003_R1_001	batch_1	248	56	1	3	8	18048Fl-06-03-56_S248_L003	E8	BG_WD_0712_668	668	511EB00296	WD_0712	ILLSINHA60	53	20	53_20	56	EB.09S.H.00414
batch_1/18048Fl-06-03-56_S248_L003_R2_001	batch_1	248	56	2	3	8	18048Fl-06-03-56_S248_L003	E8	BG_WD_0712_668	668	511EB00296	WD_0712	ILLSINHA60	53	20	53_20	56	EB.09S.H.00414
